uid,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
434,36,Private,189404,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,35,United-States,>50K
435,53,Private,152810,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,United-States,>50K
436,51,Local-gov,123011,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,35,United-States,>50K
437,28,Private,114158,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,>50K
438,47,Self-emp-not-inc,228660,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,>50K
439,45,Private,233511,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
440,45,Local-gov,159816,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,35,United-States,>50K
441,39,Self-emp-not-inc,202027,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
442,39,Private,218490,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
443,55,Self-emp-not-inc,248841,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
444,62,Private,71751,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,98,United-States,>50K
445,49,Private,137192,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1977,50,South,>50K
446,53,Self-emp-not-inc,100109,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
447,31,Private,183043,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States,>50K
448,42,Self-emp-inc,188738,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,Italy,>50K
449,39,Private,201410,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1977,45,Philippines,>50K
450,60,Self-emp-not-inc,282066,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
451,26,Private,291968,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
452,37,Private,126569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
453,45,State-gov,103406,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
454,37,Private,109133,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
455,32,Private,195602,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
456,39,Self-emp-inc,135500,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
457,58,Self-emp-not-inc,147653,10th,6,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,35,?,>50K
458,45,Private,145636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,United-States,>50K
459,41,Private,137126,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
460,36,Self-emp-not-inc,36270,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1977,65,United-States,>50K
461,51,State-gov,285747,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,>50K
462,39,Private,80324,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,62,United-States,>50K
463,56,Self-emp-not-inc,94156,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
464,53,Federal-gov,271544,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1977,40,United-States,>50K
465,40,Self-emp-not-inc,175943,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,15,United-States,>50K
466,57,Private,141570,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K
467,50,Local-gov,124963,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,35,United-States,>50K
468,34,Private,112115,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,United-States,>50K
469,35,Private,99357,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,30,United-States,>50K
470,30,Self-emp-not-inc,404062,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,15,United-States,>50K
471,53,Local-gov,200190,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,United-States,>50K
472,31,State-gov,207505,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K
473,37,Private,135436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
474,34,Private,345705,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,>50K
475,36,Private,126675,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
476,40,Private,107433,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
477,51,Private,230858,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,60,United-States,>50K
478,33,Private,133503,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
479,40,Private,46990,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,>50K
480,50,Self-emp-inc,201689,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,63,?,>50K
481,46,Self-emp-inc,216414,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,United-States,>50K
482,54,Private,182314,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
483,39,Private,134367,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,>50K
484,54,Self-emp-inc,206964,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K
485,31,Private,147284,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,99,United-States,>50K
486,51,Private,172046,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
487,55,Private,175942,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,?,>50K
488,36,Private,145576,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1977,40,Japan,>50K
489,41,Self-emp-inc,93227,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1977,60,Taiwan,>50K
490,56,Self-emp-not-inc,48102,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,50,United-States,>50K
491,38,Private,172538,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
492,47,Private,239865,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,45,United-States,>50K
493,39,Local-gov,180686,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
494,59,Private,170104,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
495,54,Private,511668,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,United-States,>50K
496,54,Self-emp-not-inc,109418,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,35,United-States,>50K
497,31,Private,110643,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,United-States,>50K
498,59,Self-emp-inc,122390,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States,>50K
499,46,Private,261059,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
500,57,Private,140426,Doctorate,16,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,Germany,>50K
501,36,Private,386726,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,United-States,>50K
502,44,Private,340885,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1977,40,United-States,>50K
503,33,Private,149184,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
504,54,Private,308087,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,18,United-States,>50K
505,55,Private,368797,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
506,36,Private,218689,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,>50K
507,49,Local-gov,298445,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,60,United-States,>50K
508,41,Private,347653,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
509,40,Private,320451,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,45,Hong,>50K
510,43,Private,170730,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
511,39,Local-gov,344855,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,>50K
512,26,?,370727,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,1977,40,United-States,>50K
513,48,Private,109814,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
514,43,Private,409922,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
515,42,Self-emp-inc,191196,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,?,>50K
516,36,Private,237943,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
536,47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,60,Honduras,>50K
537,48,Self-emp-not-inc,191277,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,>50K
538,42,Self-emp-not-inc,214242,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
539,31,Private,118710,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,40,United-States,>50K
540,43,Private,274363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,England,>50K
541,50,Private,168212,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,United-States,>50K
542,36,Private,156667,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
543,49,Local-gov,193960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
544,38,Private,132879,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
545,48,State-gov,55863,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,46,United-States,>50K
546,46,Private,265266,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
547,56,Self-emp-not-inc,145574,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,60,United-States,>50K
548,37,Private,188540,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K
549,51,Private,415287,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1902,40,United-States,>50K
550,43,Private,201723,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
552,42,Local-gov,121718,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K
553,45,Private,26522,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,35,United-States,>50K
555,45,Private,246891,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
557,49,State-gov,133917,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1902,60,?,>50K
558,49,Private,101320,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,1902,40,United-States,>50K
559,57,Private,98350,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines,>50K
560,42,Self-emp-not-inc,157562,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,80,United-States,>50K
561,43,Local-gov,105862,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,40,United-States,>50K
562,43,Private,336513,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
563,42,Private,378384,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,>50K
564,53,Private,104501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,>50K
565,40,Local-gov,244522,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,48,United-States,>50K
566,46,Private,324655,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,40,?,>50K
567,41,Private,84610,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K
568,49,Private,329603,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
569,31,Self-emp-not-inc,348038,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,Puerto-Rico,>50K
570,34,Private,299635,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
571,40,Federal-gov,298635,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines,>50K
572,50,Private,184424,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,38,United-States,>50K
573,54,Private,86837,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1902,40,United-States,>50K
574,49,Private,142287,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States,>50K
575,44,Self-emp-not-inc,402397,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,60,United-States,>50K
576,57,Local-gov,118481,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
578,57,Private,20953,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
579,59,Private,348430,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43,United-States,>50K
580,38,Private,169926,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,>50K
581,36,Self-emp-not-inc,283122,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,60,United-States,>50K
582,55,Private,323706,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
583,34,Self-emp-not-inc,77209,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,60,United-States,>50K
584,51,Private,337195,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,50,United-States,>50K
585,46,Private,377401,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,70,Canada,>50K
586,33,Private,111567,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,Germany,>50K
587,31,State-gov,181824,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,35,United-States,>50K
588,31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K
589,59,Self-emp-not-inc,325732,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,52,United-States,>50K
590,48,Private,194772,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
591,33,Private,112115,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K
592,46,Private,459189,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,United-States,>50K
593,53,Private,608184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States,>50K
594,39,Private,165215,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,18,United-States,>50K
595,44,Self-emp-not-inc,124692,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
596,45,Private,360393,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
597,42,Local-gov,188291,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,>50K
598,24,Self-emp-not-inc,322931,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,United-States,>50K
599,57,Private,173832,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
600,51,Local-gov,176751,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
601,50,Private,320510,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
602,50,Private,162327,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,?,>50K
603,52,Private,108435,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,Greece,>50K
604,46,Self-emp-inc,328216,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,42,?,>50K
605,44,Private,68729,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,United-States,>50K
606,47,Self-emp-inc,192894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K
607,36,Private,206951,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,>50K
608,34,Private,164190,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,38,United-States,>50K
609,49,Private,148549,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
610,45,Private,198223,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,>50K
611,46,Private,172581,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
612,53,Self-emp-inc,96062,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,48,United-States,>50K
613,63,State-gov,194682,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
614,52,Private,143953,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
